tau1,tau2,tau3,tau4,tau5,tau6
-5.972644601115462e-11,-7.105427357601002e-15,-2.1103119252074976e-12,-9.814371537686384e-14,-6.559197629485425e-13,6.730943927224509e-15
-8.668443740589282e-11,3.552713678800501e-15,-2.842170943040401e-14,-8.659739592076221e-15,1.0658141036401503e-14,-3.87363752185621e-15
-3.9740655211062403e-11,1.0658141036401503e-14,0.0,-1.0436096431476471e-14,4.440892098500626e-15,-6.123573870198129e-16
-4.6981085688457824e-11,7.105427357601002e-15,0.0,7.771561172376096e-15,-6.439293542825908e-15,1.2711186270220054e-15
-8.066081136348657e-11,4.973799150320701e-14,7.105427357601002e-15,-1.27675647831893e-14,3.9968028886505635e-15,-3.850977696451263e-15
-3.426237071835203e-11,-7.105427357601002e-15,7.105427357601002e-15,1.2878587085651816e-14,-3.9968028886505635e-15,1.2709017865875083e-15
5.636735522784875e-11,3.552713678800501e-14,7.105427357601002e-15,1.2434497875801753e-14,2.1538326677728037e-13,-2.2338901561891333e-15
4.700240197053063e-11,-2.1316282072803006e-14,-7.105427357601002e-15,-8.659739592076221e-15,-8.79296635503124e-14,-1.8752360775309285e-15
-1.5439383105331217e-10,4.973799150320701e-14,-7.105427357601002e-15,-7.105427357601002e-15,-1.3766765505351941e-14,-3.3480163086352377e-15
4.2298609059798764e-11,-4.973799150320701e-14,-1.4210854715202004e-14,-3.008704396734174e-14,-2.0161650127192843e-13,2.651958513899544e-15
1.1404921451685368e-10,4.263256414560601e-14,-1.4210854715202004e-14,-7.105427357601002e-15,-1.5987211554602254e-14,-3.2439329000766293e-16
1.1294076784906792e-10,-2.842170943040401e-14,0.0,-8.770761894538737e-15,-3.597122599785507e-14,2.9611729734924097e-15
1.0462031241331715e-10,7.105427357601002e-15,7.105427357601002e-15,-3.774758283725532e-15,-6.616929226765933e-14,-3.627306788267504e-15
7.169376203819411e-11,-7.105427357601002e-15,7.105427357601002e-15,-2.475797344914099e-14,-8.970602038971265e-14,-8.014422459012849e-16
1.2600054333233857e-10,0.0,1.4210854715202004e-14,-7.882583474838611e-15,-2.1316282072803006e-14,3.1068897454744615e-15
-6.533085183946241e-11,4.263256414560601e-14,-7.105427357601002e-15,3.241851231905457e-14,1.6120438317557273e-13,3.2534738791945017e-15
1.673754468356492e-10,7.105427357601002e-15,-1.4210854715202004e-14,5.662137425588298e-15,-9.325873406851315e-15,4.244868345715247e-15
-8.148148822328949e-11,-2.842170943040401e-14,7.105427357601002e-15,0.0,-1.0969003483296547e-13,2.581268532253489e-15
-1.1581846592889633e-12,2.1316282072803006e-14,-1.4210854715202004e-14,1.0658141036401503e-14,1.1235457009206584e-13,-1.0651202142497596e-15
-1.34789956973691e-10,7.105427357601002e-15,-7.105427357601002e-15,-1.4876988529977098e-14,-1.474376176702208e-13,-7.546047120499111e-16
1.2794743042832124e-10,-7.105427357601002e-15,1.4210854715202004e-14,5.551115123125783e-15,7.638334409421077e-14,-3.452099717193846e-16
-3.416644744902442e-11,-7.105427357601002e-15,0.0,-2.6867397195928788e-14,-1.7053025658242404e-13,2.237793284010081e-15
6.154010634418228e-11,2.842170943040401e-14,-7.105427357601002e-15,2.9976021664879227e-14,2.0028423364237824e-13,-2.373101715136272e-15
-1.5518253349000588e-11,-4.263256414560601e-14,1.4210854715202004e-14,-1.7985612998927536e-14,-5.861977570020827e-14,2.949029909160572e-17
5.0686566055446747e-11,-2.1316282072803006e-14,0.0,-2.0872192862952943e-14,-1.0835776720341528e-13,-2.4060614611798314e-15
7.286971026587707e-11,1.4210854715202004e-14,-1.4210854715202004e-14,-4.574118861455645e-14,-2.5490720645393594e-13,-1.5386997231914279e-15
4.3087311496492475e-11,0.0,-7.105427357601002e-15,-1.1102230246251565e-15,8.970602038971265e-14,-2.8709673527416157e-15
-2.5060842290258734e-11,1.4210854715202004e-14,-7.105427357601002e-15,8.881784197001252e-15,7.549516567451064e-14,-3.688022109926692e-15
2.0104806708332035e-11,1.4210854715202004e-14,7.105427357601002e-15,2.19824158875781e-14,9.903189379656396e-14,-1.2958384365546749e-15
8.769873716119037e-11,0.0,1.4210854715202004e-14,-1.554312234475219e-14,-7.327471962526033e-14,1.0148132334464322e-15
1.0392398053227225e-10,1.4210854715202004e-14,-7.105427357601002e-15,6.661338147750939e-15,8.704148513061227e-14,-3.3948538424866115e-15
-9.969980396817846e-11,0.0,0.0,1.7985612998927536e-14,5.861977570020827e-14,4.5102810375396984e-17
2.509636942704674e-11,0.0,7.105427357601002e-15,2.220446049250313e-15,4.440892098500626e-14,3.9898639947466563e-17
9.304557124778512e-12,-1.4210854715202004e-14,0.0,4.884981308350689e-15,1.0169642905566434e-13,-3.660266534311063e-16
2.2232882201933535e-11,0.0,7.105427357601002e-15,1.532107773982716e-14,2.544631172440859e-13,-1.6479873021779667e-15
2.3177904040494468e-10,-1.4210854715202004e-14,2.842170943040401e-14,-2.1538326677728037e-14,-1.5942802633617248e-13,-2.040034807748725e-15
-5.001510317015345e-11,0.0,7.105427357601002e-15,-9.769962616701378e-15,-8.415490526658687e-14,-1.6132928326584306e-15
-2.921041186709772e-11,0.0,1.4210854715202004e-14,-8.881784197001252e-15,-1.2678746941219288e-13,-9.020562075079397e-16
6.690825671284983e-11,-1.4210854715202004e-14,-2.1316282072803006e-14,-1.554312234475219e-14,0.0,1.8006429680639258e-15
-3.788613867072854e-11,-7.105427357601002e-14,3.552713678800501e-14,2.886579864025407e-14,-1.3322676295501878e-15,-2.0539125955565396e-15
1.318802844707534e-10,1.4210854715202004e-14,3.552713678800501e-14,3.774758283725532e-15,-4.440892098500626e-16,-2.1649348980190553e-15
-2.5151791760436026e-10,2.842170943040401e-14,-1.4210854715202004e-14,4.218847493575595e-15,0.0,1.2559397966072083e-15
-4.732214620162267e-12,-1.4210854715202004e-14,2.1316282072803006e-14,6.439293542825908e-15,-1.1102230246251565e-15,-1.7243151351209463e-15
-7.268852186825825e-12,-2.842170943040401e-14,2.842170943040401e-14,5.773159728050814e-15,-8.881784197001252e-16,-1.2871648191747909e-15
-8.125056183416746e-12,7.105427357601002e-14,-5.684341886080802e-14,-1.8207657603852567e-14,4.440892098500626e-16,1.7867651802561113e-15
-1.7763568394002505e-14,-2.1316282072803006e-13,8.526512829121202e-14,6.306066779870889e-14,-2.4424906541753444e-15,-7.015221736850208e-15
9.127987254942127e-11,5.684341886080802e-14,-2.1316282072803006e-14,-1.7763568394002505e-15,8.881784197001252e-16,4.926614671774132e-16
-6.515676886920119e-12,1.4210854715202004e-14,0.0,2.220446049250313e-15,-2.220446049250313e-16,-1.1275702593849246e-15
1.2924772363476222e-11,-9.947598300641403e-14,7.105427357601002e-14,2.220446049250313e-15,-1.1102230246251565e-15,-2.8553548414578245e-15
-1.9120705019304296e-11,1.9895196601282805e-13,-9.237055564881302e-14,-7.993605777301127e-15,2.220446049250313e-15,5.224987109642143e-15
-4.978417678103142e-11,8.526512829121202e-14,-2.842170943040401e-14,-1.9984014443252818e-15,6.661338147750939e-16,8.083811398051921e-16
8.387956995647983e-12,7.105427357601002e-14,-2.1316282072803006e-14,-7.105427357601002e-15,8.881784197001252e-16,1.8908485888147197e-15
1.9092283309873892e-11,4.263256414560601e-14,-7.105427357601002e-15,-2.4424906541753444e-15,4.440892098500626e-16,8.98586760555986e-16
-6.105338457018661e-11,2.4158453015843406e-13,-1.2789769243681803e-13,-1.354472090042691e-14,2.6645352591003757e-15,5.533767888366015e-15
-9.944756129698362e-11,-1.7053025658242404e-13,7.815970093361102e-14,7.549516567451064e-15,-1.1102230246251565e-15,-3.3237301799715624e-15
3.4919622748930124e-11,8.526512829121202e-14,-4.973799150320701e-14,-2.886579864025407e-15,2.220446049250313e-16,1.9012569296705806e-15
-1.5759127336423262e-10,-1.1368683772161603e-12,5.186961971048731e-13,3.708144902248023e-14,-7.66053886991358e-15,-1.206673649889467e-14
2.021494083237485e-11,1.4210854715202004e-14,-7.105427357601002e-15,-1.3322676295501878e-15,6.661338147750939e-16,-2.6818824938601438e-15
-9.817568979997304e-11,-2.5579538487363607e-13,1.0658141036401503e-13,7.105427357601002e-15,-1.4432899320127035e-15,1.2857770403940094e-14
9.547562740408466e-11,-1.8474111129762605e-13,6.394884621840902e-14,1.6653345369377348e-15,-7.771561172376096e-16,6.373374050738789e-15
2.206590465902991e-11,1.4210854715202004e-13,-6.394884621840902e-14,-1.7763568394002505e-15,6.661338147750939e-16,-5.8321403262340255e-15
3.0450308940999093e-11,1.1368683772161603e-13,-4.973799150320701e-14,-1.3322676295501878e-15,6.661338147750939e-16,-5.159067617555024e-15
5.630695909530914e-11,0.0,1.4210854715202004e-14,-1.1102230246251565e-16,2.220446049250313e-16,3.5735303605122226e-16
-5.9330318435968366e-12,-1.1368683772161603e-13,4.973799150320701e-14,-2.498001805406602e-16,-3.885780586188048e-16,4.1772141301521515e-15
-1.0454215271238354e-10,2.2737367544323206e-13,-9.947598300641403e-14,1.4016565685892601e-15,4.440892098500626e-16,-8.569533971325427e-15
9.524825372864143e-12,-1.7053025658242404e-13,5.684341886080802e-14,-1.4988010832439613e-15,-3.3306690738754696e-16,5.172945405362839e-15
1.730171561575844e-12,-1.2789769243681803e-13,4.263256414560601e-14,-7.771561172376096e-16,-1.6653345369377348e-16,3.0600522116230877e-15
-8.500222747898079e-11,1.2789769243681803e-13,-6.394884621840902e-14,2.220446049250313e-15,1.1102230246251565e-16,-4.208439152719734e-15
-1.4458478858614399e-10,-4.263256414560601e-14,2.842170943040401e-14,-9.992007221626409e-16,2.7755575615628914e-17,1.0130785099704553e-15
-1.5589307622576598e-11,-2.842170943040401e-14,7.105427357601002e-15,-4.440892098500626e-16,-2.7755575615628914e-17,8.049116928532385e-16
2.4027002609727788e-11,2.842170943040401e-14,-1.4210854715202004e-14,-4.440892098500626e-16,-1.3877787807814457e-17,-9.71445146547012e-16
-1.4643219969912025e-10,1.2789769243681803e-13,-5.684341886080802e-14,5.329070518200751e-15,-1.3877787807814457e-16,-2.067790383364354e-15
4.988010005035903e-12,-2.2737367544323206e-13,9.237055564881302e-14,-9.769962616701378e-15,2.96637714392034e-16,3.25434124093249e-15
-5.191580498831172e-11,-8.526512829121202e-14,4.263256414560601e-14,-3.774758283725532e-15,1.942890293094024e-16,1.8214596497756474e-15
7.151612635425408e-12,1.0800249583553523e-12,-4.192202140984591e-13,5.10702591327572e-14,-2.2898349882893854e-15,-1.3346962424165554e-14
-4.3002046368201263e-11,9.094947017729282e-13,-3.481659405224491e-13,4.529709940470639e-14,-2.1649348980190553e-15,-9.162809400109495e-15
1.3766765505351941e-11,2.4726887204451486e-12,-8.952838470577262e-13,1.2745360322696797e-13,-6.855627177060342e-15,-1.8502560594768624e-14
-7.269562729561585e-11,3.467448550509289e-12,-1.2931877790833823e-12,1.9451107391432743e-13,-1.0880185641326534e-14,-1.8925833122906965e-14
-1.5239010053846869e-10,1.9326762412674725e-12,-7.034373084024992e-13,1.1057821325266559e-13,-6.772360450213455e-15,-6.456640777585676e-15
1.2443024388630874e-10,-1.7621459846850485e-12,6.465938895416912e-13,-1.1013412404281553e-13,6.661338147750939e-15,2.4598378889351125e-15
-1.148645623061384e-10,2.7284841053187847e-12,-9.663381206337363e-13,1.7630341631047486e-13,-1.0880185641326534e-14,1.6410484082740595e-15
-1.5044854251300421e-10,2.9842794901924208e-12,-1.0373923942097463e-12,2.0161650127192843e-13,-1.2934098236883074e-14,7.66053886991358e-15
1.68812519518724e-10,6.252776074688882e-13,-2.1316282072803006e-13,4.463096558993129e-14,-2.831068712794149e-15,2.903927098785175e-15
-8.664713391226542e-11,1.2789769243681803e-12,-4.405364961712621e-13,8.659739592076221e-14,-6.217248937900877e-15,8.32320323773672e-15
8.075140556229599e-11,-8.526512829121202e-13,2.913225216616411e-13,-6.306066779870889e-14,4.3298697960381105e-15,-7.441963711940502e-15
-3.814015769876278e-11,-3.979039320256561e-13,1.2079226507921703e-13,-2.930988785010413e-14,1.9984014443252818e-15,-3.4867941867133823e-15
3.3230307394660485e-11,-7.958078640513122e-13,2.7000623958883807e-13,-5.1736392947532295e-14,4.440892098500626e-15,-9.617306950815419e-15
6.297895538409648e-11,9.094947017729282e-13,-2.984279490192421e-13,6.128431095930864e-14,-5.245803791353865e-15,1.1709383462843448e-14
3.561595462997502e-12,1.4210854715202004e-12,-4.831690603168681e-13,1.0369483049998962e-13,-8.743006318923108e-15,2.2322421688869554e-14
-9.092815389522002e-11,9.947598300641403e-13,-3.410605131648481e-13,7.416289804496046e-14,-6.217248937900877e-15,1.6393136847980827e-14
7.196376827778295e-11,2.842170943040401e-14,-7.105427357601002e-15,1.8943180357666733e-15,-4.440892098500626e-16,2.42861286636753e-16
-1.2066436738678021e-10,-4.831690603168681e-13,1.8474111129762605e-13,-3.250177904590146e-14,3.6637359812630166e-15,-1.062691601383392e-14
2.2597745896746346e-10,-2.5579538487363607e-13,9.237055564881302e-14,-1.6209256159527285e-14,1.9984014443252818e-15,-5.221517662690189e-15
8.65369997882226e-11,-3.979039320256561e-13,1.3500311979441904e-13,-2.453592884421596e-14,2.6645352591003757e-15,-8.444633881055097e-15
-6.543743324982643e-11,-3.979039320256561e-13,1.3500311979441904e-13,-2.6867397195928788e-14,2.886579864025407e-15,-1.0788245297099763e-14
-9.884715268526634e-11,1.7053025658242404e-13,-4.263256414560601e-14,1.2156942119645464e-14,-1.2212453270876722e-15,3.936087566991375e-15
-4.200018111077952e-11,-2.842170943040401e-14,1.4210854715202004e-14,-7.827072323607354e-15,4.440892098500626e-16,-1.412064909445121e-15
-2.3717028341252444e-11,1.9895196601282805e-13,-5.684341886080802e-14,1.1324274851176597e-14,-1.5543122344752192e-15,6.175615574477433e-15
-6.52473630680106e-11,1.4210854715202004e-13,-3.552713678800501e-14,2.220446049250313e-16,-9.43689570931383e-16,2.4615726124110893e-15
3.9602099377589184e-11,2.8421709430404007e-13,-1.0658141036401503e-13,2.2426505097428162e-14,-2.831068712794149e-15,1.041007557933682e-14
-1.2329515186593198e-10,0.0,7.105427357601002e-15,3.774758283725532e-15,3.885780586188048e-16,1.1796119636642288e-16
-6.659739426595479e-11,-5.684341886080801e-13,1.7053025658242404e-13,-3.752553823233029e-14,4.218847493575595e-15,-1.8280515989843593e-14
-1.0373213399361703e-10,1.9895196601282805e-13,-5.684341886080802e-14,9.547918011776346e-15,-1.3600232051658168e-15,6.295311494319833e-15
-9.562128866491548e-11,-1.4210854715202004e-13,1.4210854715202004e-14,-3.774758283725532e-15,8.604228440844963e-16,-4.3680337125096e-15
1.2388134962293407e-10,-2.842170943040401e-14,7.105427357601002e-15,1.554312234475219e-14,8.326672684688674e-17,8.98586760555986e-16
-9.629630426388758e-11,0.0,0.0,7.172040739078511e-14,-3.95516952522712e-16,-1.5716594692349872e-15
-7.928502299137108e-11,0.0,7.105427357601002e-15,4.773959005888173e-14,-1.8041124150158794e-16,-2.5222879340702775e-15
-8.636646953164018e-12,5.684341886080802e-14,-2.842170943040401e-14,4.04121180963557e-14,-2.498001805406602e-16,-3.256075964408467e-15
4.658451402406172e-11,-5.684341886080802e-14,7.105427357601002e-15,-3.1530333899354446e-14,1.942890293094024e-16,1.3461454173580023e-15
-1.4916823332100648e-10,0.0,-6.679101716144942e-13,-4.6629367034256575e-15,1.6653345369377348e-16,1.97758476261356e-16
3.792788305645445e-11,-2.842170943040401e-14,7.958078640513122e-13,-3.26405569239796e-14,6.661338147750939e-16,2.7451999007332972e-15
-1.439470764807993e-11,0.0,-1.1866063687193673e-12,3.352873534367973e-14,-4.996003610813204e-16,-4.131243958038766e-15
1.284181649907623e-10,2.842170943040401e-14,-3.623767952376511e-13,-9.547918011776346e-15,4.440892098500626e-16,3.3350058825654116e-15
2.1399326755044967e-11,0.0,-7.105427357601002e-15,1.4876988529977098e-14,-4.440892098500626e-16,-4.2032349822918036e-15
3.8911984745482187e-11,5.684341886080802e-14,-7.105427357601002e-15,9.103828801926284e-15,-1.1102230246251565e-16,-1.9810542095655137e-15
4.66349181493797e-11,1.7053025658242404e-13,-2.1316282072803006e-14,3.574918139293004e-14,-5.551115123125783e-16,-5.192027363598584e-15
6.215516989982461e-11,0.0,1.4210854715202004e-14,-3.552713678800501e-15,3.3306690738754696e-16,1.7420960507497085e-15
-7.575140514859413e-11,5.684341886080802e-14,0.0,1.021405182655144e-14,-4.440892098500626e-16,-3.599984893520869e-15
1.8661738820924256e-11,0.0,7.105427357601002e-15,-2.5091040356528538e-14,1.1102230246251565e-15,4.2136433231476644e-15
-1.4079404309086385e-11,-2.842170943040401e-14,-7.105427357601002e-15,-1.9984014443252818e-15,3.3306690738754696e-16,8.378714388967978e-16
-2.982036839682678e-11,-1.4210854715202004e-13,2.1316282072803006e-14,-2.2426505097428162e-14,7.771561172376096e-16,4.255710367440102e-15
9.826384150812828e-11,-8.526512829121202e-14,2.842170943040401e-14,4.218847493575595e-15,0.0,-1.089840023782429e-15
-1.666933258093195e-11,-2.842170943040401e-14,1.4210854715202004e-14,1.3322676295501878e-15,-2.220446049250313e-16,-1.478851763270228e-15
1.0001555139638185e-11,8.526512829121202e-14,-7.105427357601002e-15,1.9317880628477724e-14,-6.661338147750939e-16,-8.695301423333746e-17
1.044655473236844e-10,-2.842170943040401e-14,7.105427357601002e-15,4.440892098500626e-16,1.1102230246251565e-15,3.995501846043581e-15
-6.1700866638148e-11,-5.684341886080802e-14,1.4210854715202004e-14,-2.220446049250313e-16,6.661338147750939e-15,-1.232781238202918e-14
-4.645173135031655e-12,-2.842170943040401e-14,-7.105427357601002e-15,-1.1102230246251565e-15,2.220446049250313e-16,1.839674246273404e-15
4.027933542261053e-11,0.0,0.0,9.992007221626409e-16,6.8833827526759706e-15,-1.3973197598993181e-15
1.387399084507024e-10,5.684341886080802e-14,7.105427357601002e-15,9.992007221626409e-16,-3.552713678800501e-15,1.6566609195578508e-15
-1.9845458609779598e-11,0.0,-7.105427357601002e-15,-8.881784197001252e-16,-1.5543122344752192e-15,-1.3530843112619095e-16
4.090949801138777e-11,-2.842170943040401e-14,-1.4210854715202004e-14,-2.3314683517128287e-15,0.0,1.2906342661267445e-15
4.495293026707259e-11,2.842170943040401e-14,-2.1316282072803006e-14,-4.107825191113079e-15,-1.7763568394002505e-15,3.4182726094122984e-15
2.4135360376931203e-11,-2.0179413695586845e-12,0.0,2.886579864025407e-15,2.4424906541753444e-15,-3.174543961037557e-15
3.33351124481851e-11,-5.684341886080802e-14,0.0,-7.771561172376096e-16,-8.881784197001252e-16,-3.766084666345648e-15
2.3443025298774955e-11,-2.842170943040401e-14,-1.4210854715202004e-14,4.9960036108132044e-15,2.375877272697835e-14,-6.591949208711867e-16
6.229727844697663e-11,-2.842170943040401e-14,1.4210854715202004e-14,-1.6653345369377348e-15,-1.9095836023552692e-14,1.2915016278647329e-15
9.200107342621777e-11,5.684341886080802e-14,7.105427357601002e-15,9.992007221626409e-16,1.3766765505351941e-14,1.726049858596923e-15
-1.1158807211586463e-10,-2.842170943040401e-14,7.105427357601002e-15,-4.218847493575595e-15,-2.1538326677728037e-14,-1.1535911115245767e-15
-8.698286535491206e-11,2.842170943040401e-14,-7.105427357601002e-15,-6.661338147750939e-15,-4.75175454539567e-14,-2.138914045879403e-15
3.75877107217093e-11,0.0,-7.105427357601002e-15,7.549516567451064e-15,5.218048215738236e-14,4.381911500317415e-15
5.0391246730896455e-11,2.842170943040401e-14,7.105427357601002e-15,-5.218048215738236e-15,-7.749356711883593e-14,5.152128723651117e-16
